passmisses;goals;outsides;goalkicks;passmisses_offside;fast_attacks;all_attacks;leftwing_1stquarter_possession;leftwing_2ndquarter_possession;middlewing_1stquarter_possession;middlewing_2ndquarter_possession;middlewing_4thquarter_possession;rightwing_3rdquarter_possession;passchains;k
-1,433120789;0,210638818;0,515591828;-0,724793708;0,595505844;0,634113126;-0,238695937;-1,106603791;-1,720967266;-0,773494237;-0,822757634;0,628389714;-0,37544295;-0,122409367;6
-0,559488609;0,520781863;1,182664813;-0,724793708;0,595505844;0,435532601;-0,553135868;-0,716861651;-0,576596153;-0,473080506;-0,440946786;1,406907702;-0,130344833;1,08995754;6
0,139417135;-0,099504227;-0,485017649;0,076821453;1,298686176;1,031274177;0,075743994;-0,960450489;-1,475744884;-0,636942541;-1,093206985;1,811138196;-0,662799362;1,263152812;6
-0,908941481;1,451210998;-1,485627127;-0,724793708;1,298686176;1,031274177;0,075743994;0,013904863;-0,968951963;0,236988313;0,211313413;1,092506207;-0,654347703;0,570371723;6
-1,258394353;0,210638818;-1,152090634;-0,724793708;3,408227172;-0,557370027;-0,867575798;0,452364771;-1,443048567;-0,363839149;-0,39322043;1,197306705;-0,924800797;0,743566995;6
-0,035309301;0,520781863;-0,151481157;-0,724793708;0,595505844;0,038371549;-0,081475972;-0,229683975;0,044633879;-0,636942541;-0,663669781;1,751252197;-0,68815434;0,743566995;6
-1,083667917;0,210638818;0,182055335;-0,724793708;2,70504684;0,832693652;-0,238695937;-1,106603791;-1,459396726;-0,281908132;-1,172750912;1,212278205;-0,89944582;0,916762267;6
-0,908941481;0,520781863;0,182055335;-0,724793708;0,595505844;0,038371549;-0,238695937;-0,765579418;-0,772774058;-0,964666612;-0,409129215;2,18542569;-0,78957425;0,570371723;6
-2,132026534;0,520781863;0,84912832;-0,724793708;-0,810854821;0,435532601;-0,238695937;-1,106603791;-1,181478027;-0,828114916;-1,650014472;2,395026687;-0,443056224;1,609543357;6
-1,957300098;1,141067953;1,516201305;-0,724793708;2,001866508;1,031274177;0,075743994;0,257493701;-0,233284819;-0,66425288;-1,013663058;2,754342681;-1,322028779;0,916762267;6
0,663596444;-0,099504227;1,516201305;0,076821453;-0,107674488;0,038371549;-0,395915902;-0,814297186;-0,233284819;-0,800804576;-0,950027917;0,553532216;-0,654347703;1,955933902;6
-1,083667917;0,210638818;-0,151481157;0,076821453;-0,107674488;0,236952075;-0,710355833;-1,106603791;-1,524789361;-0,527701184;-0,981845488;1,287135704;-0,696605999;0,743566995;6
-1,607847225;0,830924908;0,182055335;0,076821453;0,595505844;-0,160208976;0,075743994;-0,424555045;-1,050692757;-0,309218471;-1,427291477;0,957762709;-0,747315954;0,050785905;6
-1,083667917;0,520781863;0,182055335;-0,724793708;-0,107674488;0,634113126;-0,238695937;-0,570708348;-0,919907487;-0,800804576;-1,156842126;1,706337698;0,317593104;1,436348084;6
-1,957300098;0,830924908;0,182055335;-0,724793708;1,298686176;0,435532601;-0,710355833;-1,106603791;-0,821818534;-0,582321863;-1,665923257;3,023829677;-0,967059093;-0,295604639;6
-0,210035737;0,210638818;-0,485017649;-0,724793708;2,001866508;0,634113126;-0,395915902;-0,960450489;-1,263218821;-0,609632202;-0,615943425;1,511708201;-0,240216403;0,743566995;6
-1,083667917;0,520781863;-0,485017649;0,076821453;3,408227172;0,435532601;-0,395915902;-0,814297186;-1,083389074;-0,964666612;-1,220477268;1,900967194;-0,147248152;0,570371723;6
-1,083667917;0,210638818;-0,485017649;0,878436614;0,595505844;0,236952075;-0,081475972;-0,716861651;-0,282329296;-0,418459828;0,656759402;0,718218713;-1,10228564;0,916762267;6
-1,433120789;1,451210998;0,515591828;-0,724793708;-0,107674488;0,435532601;-0,553135868;0,111340398;-1,017996439;-0,882735594;-0,981845488;1,376964703;-0,096538197;1,436348084;6
-0,384762173;-0,099504227;-0,818554142;0,076821453;1,298686176;0,634113126;0,232963959;0,06262263;-0,233284819;-0,527701184;-0,902301561;1,017648708;-0,58673443;1,263152812;6
